Year,Status,Rate,Bracket_Gt
1932,MFJ,0.46,80000
1932,MFJ,0.47,82000
1932,MFJ,0.48,84000
1932,MFJ,0.49,86000
1932,MFJ,0.5,88000
1932,MFJ,0.51,90000
1932,MFJ,0.52,92000
1932,MFJ,0.53,94000
1932,MFJ,0.54,96000
1932,MFJ,0.55,98000
1932,MFJ,0.56,100000
1932,MFJ,0.57,150000
1932,MFJ,0.58,200000
1932,MFJ,0.59,300000
1932,MFJ,0.6,400000
1932,MFJ,0.61,500000
1932,MFJ,0.62,750000
1932,MFJ,0.63,1000000
1932,MFS,0.04,0
1932,MFS,0.08,4000
1932,MFS,0.09,6000
1932,MFS,0.1,10000
1932,MFS,0.11,12000
1932,MFS,0.12,14000
1932,MFS,0.13,16000
1932,MFS,0.14,18000
1932,MFS,0.16,20000
1932,MFS,0.17,22000
1932,MFS,0.18,24000
1932,MFS,0.19,26000
1932,MFS,0.2,28000
1932,MFS,0.21,30000
1932,MFS,0.23,32000
1932,MFS,0.24,36000
1932,MFS,0.25,38000
1932,MFS,0.26,40000
1932,MFS,0.27,42000
1932,MFS,0.28,44000
1932,MFS,0.29,46000
1932,MFS,0.3,48000
1932,MFS,0.31,50000
1932,MFS,0.32,52000
1932,MFS,0.33,54000
1932,MFS,0.34,56000
1932,MFS,0.35,58000
1932,MFS,0.36,60000
1932,MFS,0.37,62000
1932,MFS,0.38,64000
1932,MFS,0.39,66000
1932,MFS,0.4,68000
1932,MFS,0.41,70000
1932,MFS,0.42,72000
1932,MFS,0.43,74000
1932,MFS,0.44,76000
1932,MFS,0.45,78000
1932,MFS,0.46,80000
1932,MFS,0.47,82000
1932,MFS,0.48,84000
1932,MFS,0.49,86000
1932,MFS,0.5,88000
1932,MFS,0.51,90000
1932,MFS,0.52,92000
1932,MFS,0.53,94000
1932,MFS,0.54,96000
1932,MFS,0.55,98000
1932,MFS,0.56,100000
1932,MFS,0.57,150000
1932,MFS,0.58,200000
1932,MFS,0.59,300000
1932,MFS,0.6,400000
1932,MFS,0.61,500000
1932,MFS,0.62,750000
1932,MFS,0.63,1000000
1932,S,0.04,0
1932,S,0.08,4000
1932,S,0.09,6000
1932,S,0.1,10000
1932,S,0.11,12000
1932,S,0.12,14000
1932,S,0.13,16000
1932,S,0.14,18000
1932,S,0.16,20000
1932,S,0.17,22000
1932,S,0.18,24000
1932,S,0.19,26000
1932,S,0.2,28000
1932,S,0.21,30000
1932,S,0.23,32000
1932,S,0.24,36000
1932,S,0.25,38000
1932,S,0.26,40000
1932,S,0.27,42000
1932,S,0.28,44000
1932,S,0.29,46000
1932,S,0.3,48000
1932,S,0.31,50000
1932,S,0.32,52000
1932,S,0.33,54000
1932,S,0.34,56000
1932,S,0.35,58000
1932,S,0.36,60000
1932,S,0.37,62000
1932,S,0.38,64000
1932,S,0.39,66000
1932,S,0.4,68000
1932,S,0.41,70000
1932,S,0.42,72000
1932,S,0.43,74000
1932,S,0.44,76000
1932,S,0.45,78000
1932,S,0.46,80000
1932,S,0.47,82000
1932,S,0.48,84000
1932,S,0.49,86000
1932,S,0.5,88000
1932,S,0.51,90000
1932,S,0.52,92000
1932,S,0.53,94000
1932,S,0.54,96000
1932,S,0.55,98000
1932,S,0.56,100000
1932,S,0.57,150000
1932,S,0.58,200000
1932,S,0.59,300000
1932,S,0.6,400000
1932,S,0.61,500000
1932,S,0.62,750000
1932,S,0.63,1000000
1931,HOH,0.015,0
1931,HOH,0.03,4000
1931,HOH,0.05,8000
1931,HOH,0.06,10000
1931,HOH,0.07,14000
1931,HOH,0.08,16000
1931,HOH,0.09,18000
1931,HOH,0.1,20000
1931,HOH,0.11,22000
1931,HOH,0.12,24000
1931,HOH,0.13,28000
1931,HOH,0.14,32000
1931,HOH,0.15,36000
1931,HOH,0.16,40000
1931,HOH,0.17,44000
1931,HOH,0.18,48000
1931,HOH,0.19,52000
1931,HOH,0.2,56000
1931,HOH,0.21,60000
1931,HOH,0.22,64000
1931,HOH,0.23,70000
1931,HOH,0.24,80000
1931,HOH,0.25,100000
1931,MFJ,0.015,0
1931,MFJ,0.03,4000
1931,MFJ,0.05,8000
1931,MFJ,0.06,10000
1931,MFJ,0.07,14000
1931,MFJ,0.08,16000
1931,MFJ,0.09,18000
1931,MFJ,0.1,20000
1931,MFJ,0.11,22000
1931,MFJ,0.12,24000
1931,MFJ,0.13,28000
1931,MFJ,0.14,32000
1931,MFJ,0.15,36000
1931,MFJ,0.16,40000
1931,MFJ,0.17,44000
1931,MFJ,0.18,48000
1931,MFJ,0.19,52000
1931,MFJ,0.2,56000
1931,MFJ,0.21,60000
1931,MFJ,0.22,64000
1931,MFJ,0.23,70000
1931,MFJ,0.24,80000
1931,MFJ,0.25,100000
1931,MFS,0.015,0
1931,MFS,0.03,4000
1931,MFS,0.05,8000
1931,MFS,0.06,10000
1931,MFS,0.07,14000
1931,MFS,0.08,16000
1931,MFS,0.09,18000
1931,MFS,0.1,20000
1931,MFS,0.11,22000
1931,MFS,0.12,24000
1931,MFS,0.13,28000
1931,MFS,0.14,32000
1931,MFS,0.15,36000
1931,MFS,0.16,40000
1931,MFS,0.17,44000
1931,MFS,0.18,48000
1931,MFS,0.19,52000
1931,MFS,0.2,56000
1931,MFS,0.21,60000
1931,MFS,0.22,64000
1931,MFS,0.23,70000
1931,MFS,0.24,80000
1931,MFS,0.25,100000
1931,S,0.015,0
1931,S,0.03,4000
1931,S,0.05,8000
1931,S,0.06,10000
1931,S,0.07,14000
1931,S,0.08,16000
1931,S,0.09,18000
1931,S,0.1,20000
1931,S,0.11,22000
1931,S,0.12,24000
1931,S,0.13,28000
1931,S,0.14,32000
1931,S,0.15,36000
1931,S,0.16,40000
1931,S,0.17,44000
1931,S,0.18,48000
1931,S,0.19,52000
1931,S,0.2,56000
1931,S,0.21,60000
1931,S,0.22,64000
1931,S,0.23,70000
1931,S,0.24,80000
1931,S,0.25,100000
1930,HOH,0.015,0
1930,HOH,0.03,4000
1930,HOH,0.05,8000
1930,HOH,0.06,10000
1930,HOH,0.07,14000
1930,HOH,0.08,16000
1930,HOH,0.09,18000
1930,HOH,0.1,20000
1930,HOH,0.11,22000
1930,HOH,0.12,24000
1930,HOH,0.13,28000
1930,HOH,0.14,32000
1930,HOH,0.15,36000
1930,HOH,0.16,40000
1930,HOH,0.17,44000
1930,HOH,0.18,48000
1930,HOH,0.19,52000
1930,HOH,0.2,56000
1930,HOH,0.21,60000
1930,HOH,0.22,64000
1930,HOH,0.23,70000
1930,HOH,0.24,80000
1930,HOH,0.25,100000
1930,MFJ,0.015,0
1930,MFJ,0.03,4000
1930,MFJ,0.05,8000
1930,MFJ,0.06,10000
1930,MFJ,0.07,14000
1930,MFJ,0.08,16000
1930,MFJ,0.09,18000
1930,MFJ,0.1,20000
1930,MFJ,0.11,22000
1930,MFJ,0.12,24000
1930,MFJ,0.13,28000
1930,MFJ,0.14,32000
1930,MFJ,0.15,36000
1930,MFJ,0.16,40000
1930,MFJ,0.17,44000
1930,MFJ,0.18,48000
1930,MFJ,0.19,52000
1930,MFJ,0.2,56000
1930,MFJ,0.21,60000
1930,MFJ,0.22,64000
1930,MFJ,0.23,70000
1930,MFJ,0.24,80000
1930,MFJ,0.25,100000
1930,MFS,0.015,0
1930,MFS,0.03,4000
1930,MFS,0.05,8000
1930,MFS,0.06,10000
1930,MFS,0.07,14000
1930,MFS,0.08,16000
1930,MFS,0.09,18000
1930,MFS,0.1,20000
1930,MFS,0.11,22000
1930,MFS,0.12,24000
1930,MFS,0.13,28000
1930,MFS,0.14,32000
1930,MFS,0.15,36000
1930,MFS,0.16,40000
1930,MFS,0.17,44000
1930,MFS,0.18,48000
1930,MFS,0.19,52000
1930,MFS,0.2,56000
1930,MFS,0.21,60000
1930,MFS,0.22,64000
1930,MFS,0.23,70000
1930,MFS,0.24,80000
1930,MFS,0.25,100000
1930,S,0.015,0
1930,S,0.03,4000
1930,S,0.05,8000
1930,S,0.06,10000
1930,S,0.07,14000
1930,S,0.08,16000
1930,S,0.09,18000
1930,S,0.1,20000
1930,S,0.11,22000
1930,S,0.12,24000
1930,S,0.13,28000
1930,S,0.14,32000
1930,S,0.15,36000
1930,S,0.16,40000
1930,S,0.17,44000
1930,S,0.18,48000
1930,S,0.19,52000
1930,S,0.2,56000
1930,S,0.21,60000
1930,S,0.22,64000
1930,S,0.23,70000
1930,S,0.24,80000
1930,S,0.25,100000
1929,HOH,0.015,0
1929,HOH,0.03,4000
1929,HOH,0.05,8000
1929,HOH,0.06,10000
1929,HOH,0.07,14000
1929,HOH,0.08,16000
1929,HOH,0.09,18000
1929,HOH,0.1,20000
1929,HOH,0.11,22000
1929,HOH,0.12,24000
1929,HOH,0.13,28000
1929,HOH,0.14,32000
1929,HOH,0.15,36000
1929,HOH,0.16,40000
1929,HOH,0.17,44000
1929,HOH,0.18,48000
1929,HOH,0.19,52000
1929,HOH,0.2,56000
1929,HOH,0.21,60000
1929,HOH,0.22,64000
1929,HOH,0.23,70000
1929,HOH,0.24,80000
1929,HOH,0.25,100000
1929,MFJ,0.015,0
1929,MFJ,0.03,4000
1929,MFJ,0.05,8000
1929,MFJ,0.06,10000
1929,MFJ,0.07,14000
1929,MFJ,0.08,16000
1929,MFJ,0.09,18000
1929,MFJ,0.1,20000
1929,MFJ,0.11,22000
1929,MFJ,0.12,24000
1929,MFJ,0.13,28000
1929,MFJ,0.14,32000
1929,MFJ,0.15,36000
1929,MFJ,0.16,40000
1929,MFJ,0.17,44000
1929,MFJ,0.18,48000
1929,MFJ,0.19,52000
1929,MFJ,0.2,56000
1929,MFJ,0.21,60000
1929,MFJ,0.22,64000
1929,MFJ,0.23,70000
1929,MFJ,0.24,80000
1929,MFJ,0.25,100000
1929,MFS,0.015,0
1929,MFS,0.03,4000
1929,MFS,0.05,8000
1929,MFS,0.06,10000
1929,MFS,0.07,14000
1929,MFS,0.08,16000
1929,MFS,0.09,18000
1929,MFS,0.1,20000
1929,MFS,0.11,22000
1929,MFS,0.12,24000
1929,MFS,0.13,28000
1929,MFS,0.14,32000
1929,MFS,0.15,36000
1929,MFS,0.16,40000
1929,MFS,0.17,44000
1929,MFS,0.18,48000
1929,MFS,0.19,52000
1929,MFS,0.2,56000
1929,MFS,0.21,60000
1929,MFS,0.22,64000
1929,MFS,0.23,70000
1929,MFS,0.24,80000
1929,MFS,0.25,100000
1929,S,0.015,0
1929,S,0.03,4000
1929,S,0.05,8000
1929,S,0.06,10000
1929,S,0.07,14000
1929,S,0.08,16000
1929,S,0.09,18000
1929,S,0.1,20000
1929,S,0.11,22000
1929,S,0.12,24000
1929,S,0.13,28000
1929,S,0.14,32000
1929,S,0.15,36000
1929,S,0.16,40000
1929,S,0.17,44000
1929,S,0.18,48000
1929,S,0.19,52000
1929,S,0.2,56000
1929,S,0.21,60000
1929,S,0.22,64000
1929,S,0.23,70000
1929,S,0.24,80000
1929,S,0.25,100000
1928,HOH,0.015,0
1928,HOH,0.03,4000
1928,HOH,0.05,8000
1928,HOH,0.06,10000
1928,HOH,0.07,14000
1928,HOH,0.08,16000
1928,HOH,0.09,18000
1928,HOH,0.1,20000
1928,HOH,0.11,22000
1928,HOH,0.12,24000
1928,HOH,0.13,28000
1928,HOH,0.14,32000
1928,HOH,0.15,36000
1928,HOH,0.16,40000
1928,HOH,0.17,44000
1928,HOH,0.18,48000
1928,HOH,0.19,52000
1928,HOH,0.2,56000
1928,HOH,0.21,60000
1928,HOH,0.22,64000
1928,HOH,0.23,70000
1928,HOH,0.24,80000
1928,HOH,0.25,100000
1928,MFJ,0.015,0
1928,MFJ,0.03,4000
1928,MFJ,0.05,8000
1928,MFJ,0.06,10000
1928,MFJ,0.07,14000
1928,MFJ,0.08,16000
1928,MFJ,0.09,18000
1928,MFJ,0.1,20000
1928,MFJ,0.11,22000
1928,MFJ,0.12,24000
1928,MFJ,0.13,28000
1928,MFJ,0.14,32000
1928,MFJ,0.15,36000
1928,MFJ,0.16,40000
1928,MFJ,0.17,44000
1928,MFJ,0.18,48000
1928,MFJ,0.19,52000
1928,MFJ,0.2,56000
1928,MFJ,0.21,60000
1928,MFJ,0.22,64000
1928,MFJ,0.23,70000
1928,MFJ,0.24,80000
1928,MFJ,0.25,100000
1928,MFS,0.015,0
1928,MFS,0.03,4000
1928,MFS,0.05,8000
1928,MFS,0.06,10000
1928,MFS,0.07,14000
1928,MFS,0.08,16000
1928,MFS,0.09,18000
1928,MFS,0.1,20000
1928,MFS,0.11,22000
1928,MFS,0.12,24000
1928,MFS,0.13,28000
1928,MFS,0.14,32000
1928,MFS,0.15,36000
1928,MFS,0.16,40000
1928,MFS,0.17,44000
1928,MFS,0.18,48000
1928,MFS,0.19,52000
1928,MFS,0.2,56000
1928,MFS,0.21,60000
1928,MFS,0.22,64000
1928,MFS,0.23,70000
1928,MFS,0.24,80000
1928,MFS,0.25,100000
1928,S,0.015,0
1928,S,0.03,4000
1928,S,0.05,8000
1928,S,0.06,10000
1928,S,0.07,14000
1928,S,0.08,16000
1928,S,0.09,18000
1928,S,0.1,20000
1928,S,0.11,22000
1928,S,0.12,24000
1928,S,0.13,28000
1928,S,0.14,32000
1928,S,0.15,36000
1928,S,0.16,40000
1928,S,0.17,44000
1928,S,0.18,48000
1928,S,0.19,52000
1928,S,0.2,56000
1928,S,0.21,60000
1928,S,0.22,64000
1928,S,0.23,70000
1928,S,0.24,80000
1928,S,0.25,100000
1927,HOH,0.015,0
1927,HOH,0.03,4000
1927,HOH,0.05,8000
1927,HOH,0.06,10000
1927,HOH,0.07,14000
1927,HOH,0.08,16000
1927,HOH,0.09,18000
1927,HOH,0.1,20000
1927,HOH,0.11,22000
1927,HOH,0.12,24000
1927,HOH,0.13,28000
1927,HOH,0.14,32000
1927,HOH,0.15,36000
1927,HOH,0.16,40000
1927,HOH,0.17,44000
1927,HOH,0.18,48000
1927,HOH,0.19,52000
1927,HOH,0.2,56000
1927,HOH,0.21,60000
1927,HOH,0.22,64000
1927,HOH,0.23,70000
1927,HOH,0.24,80000
1927,HOH,0.25,100000
1927,MFJ,0.015,0
1927,MFJ,0.03,4000
1927,MFJ,0.05,8000
1927,MFJ,0.06,10000
1927,MFJ,0.07,14000
1927,MFJ,0.08,16000
1927,MFJ,0.09,18000
1927,MFJ,0.1,20000
1927,MFJ,0.11,22000
1927,MFJ,0.12,24000
1927,MFJ,0.13,28000
1927,MFJ,0.14,32000
1927,MFJ,0.15,36000
1927,MFJ,0.16,40000
1927,MFJ,0.17,44000
1927,MFJ,0.18,48000
1927,MFJ,0.19,52000
1927,MFJ,0.2,56000
1927,MFJ,0.21,60000
1927,MFJ,0.22,64000
1927,MFJ,0.23,70000
1927,MFJ,0.24,80000
1927,MFJ,0.25,100000
1927,MFS,0.015,0
1927,MFS,0.03,4000
1927,MFS,0.05,8000
1927,MFS,0.06,10000
1927,MFS,0.07,14000
1927,MFS,0.08,16000
1927,MFS,0.09,18000
1927,MFS,0.1,20000
1927,MFS,0.11,22000
1927,MFS,0.12,24000
1927,MFS,0.13,28000
1927,MFS,0.14,32000
1927,MFS,0.15,36000
1927,MFS,0.16,40000
1927,MFS,0.17,44000
1927,MFS,0.18,48000
1927,MFS,0.19,52000
1927,MFS,0.2,56000
1927,MFS,0.21,60000
1927,MFS,0.22,64000
1927,MFS,0.23,70000
1927,MFS,0.24,80000
1927,MFS,0.25,100000
1927,S,0.015,0
1927,S,0.03,4000
1927,S,0.05,8000
1927,S,0.06,10000
1927,S,0.07,14000
1927,S,0.08,16000
1927,S,0.09,18000
1927,S,0.1,20000
1927,S,0.11,22000
1927,S,0.12,24000
1927,S,0.13,28000
1927,S,0.14,32000
1927,S,0.15,36000
1927,S,0.16,40000
1927,S,0.17,44000
1927,S,0.18,48000
1927,S,0.19,52000
1927,S,0.2,56000
1927,S,0.21,60000
1927,S,0.22,64000
1927,S,0.23,70000
1927,S,0.24,80000
1927,S,0.25,100000
1926,HOH,0.015,0
1926,HOH,0.03,4000
1926,HOH,0.05,8000
1926,HOH,0.06,10000
1926,HOH,0.07,14000
1926,HOH,0.08,16000
1926,HOH,0.09,18000
1926,HOH,0.1,20000
1926,HOH,0.11,22000
1926,HOH,0.12,24000
1926,HOH,0.13,28000
1926,HOH,0.14,32000
1926,HOH,0.15,36000
1926,HOH,0.16,40000
1926,HOH,0.17,44000
1926,HOH,0.18,48000
1926,HOH,0.19,52000
1926,HOH,0.2,56000
1926,HOH,0.21,60000
1926,HOH,0.22,64000
1926,HOH,0.23,70000
1926,HOH,0.24,80000
1926,HOH,0.25,100000
1926,MFJ,0.015,0
1926,MFJ,0.03,4000
1926,MFJ,0.05,8000
1926,MFJ,0.06,10000
1926,MFJ,0.07,14000
1926,MFJ,0.08,16000
1926,MFJ,0.09,18000
1926,MFJ,0.1,20000
1926,MFJ,0.11,22000
1926,MFJ,0.12,24000
1926,MFJ,0.13,28000
1926,MFJ,0.14,32000
1926,MFJ,0.15,36000
1926,MFJ,0.16,40000
1926,MFJ,0.17,44000
1926,MFJ,0.18,48000
1926,MFJ,0.19,52000
1926,MFJ,0.2,56000
1926,MFJ,0.21,60000
1926,MFJ,0.22,64000
1926,MFJ,0.23,70000
1926,MFJ,0.24,80000
1926,MFJ,0.25,100000
1926,MFS,0.015,0
1926,MFS,0.03,4000
1926,MFS,0.05,8000
1926,MFS,0.06,10000
1926,MFS,0.07,14000
1926,MFS,0.08,16000
1926,MFS,0.09,18000
1926,MFS,0.1,20000
1926,MFS,0.11,22000
1926,MFS,0.12,24000
1926,MFS,0.13,28000
1926,MFS,0.14,32000
1926,MFS,0.15,36000
1926,MFS,0.16,40000
1926,MFS,0.17,44000
1926,MFS,0.18,48000
1926,MFS,0.19,52000
1926,MFS,0.2,56000
1926,MFS,0.21,60000
1926,MFS,0.22,64000
1926,MFS,0.23,70000
1926,MFS,0.24,80000
1926,MFS,0.25,100000
1926,S,0.015,0
1926,S,0.03,4000
1926,S,0.05,8000
1926,S,0.06,10000
1926,S,0.07,14000
1926,S,0.08,16000
1926,S,0.09,18000
1926,S,0.1,20000
1926,S,0.11,22000
1926,S,0.12,24000
1926,S,0.13,28000
1926,S,0.14,32000
1926,S,0.15,36000
1926,S,0.16,40000
1926,S,0.17,44000
1926,S,0.18,48000
1926,S,0.19,52000
1926,S,0.2,56000
1926,S,0.21,60000
1926,S,0.22,64000
1926,S,0.23,70000
1926,S,0.24,80000
1926,S,0.25,100000
1925,HOH,0.015,0
1925,HOH,0.03,4000
1925,HOH,0.05,8000
1925,HOH,0.06,10000
1925,HOH,0.07,14000
1925,HOH,0.08,16000
1925,HOH,0.09,18000
1925,HOH,0.1,20000
1925,HOH,0.11,22000
1925,HOH,0.12,24000
1925,HOH,0.13,28000
1925,HOH,0.14,32000
1925,HOH,0.15,36000
1925,HOH,0.16,40000
1925,HOH,0.17,44000
1925,HOH,0.18,48000
1925,HOH,0.19,52000
1925,HOH,0.2,56000
1925,HOH,0.21,60000
1925,HOH,0.22,64000
1925,HOH,0.23,70000
1925,HOH,0.24,80000
1925,HOH,0.25,100000
1925,MFJ,0.015,0
1925,MFJ,0.03,4000
1925,MFJ,0.05,8000
1925,MFJ,0.06,10000
1925,MFJ,0.07,14000
1925,MFJ,0.08,16000
1925,MFJ,0.09,18000
1925,MFJ,0.1,20000
1925,MFJ,0.11,22000
1925,MFJ,0.12,24000
1925,MFJ,0.13,28000
1925,MFJ,0.14,32000
1925,MFJ,0.15,36000
1925,MFJ,0.16,40000
1925,MFJ,0.17,44000
1925,MFJ,0.18,48000
1925,MFJ,0.19,52000
1925,MFJ,0.2,56000
1925,MFJ,0.21,60000
1925,MFJ,0.22,64000
1925,MFJ,0.23,70000
1925,MFJ,0.24,80000
1925,MFJ,0.25,100000
1925,MFS,0.015,0
1925,MFS,0.03,4000
1925,MFS,0.05,8000
1925,MFS,0.06,10000
1925,MFS,0.07,14000
1925,MFS,0.08,16000
1925,MFS,0.09,18000
1925,MFS,0.1,20000
1925,MFS,0.11,22000
1925,MFS,0.12,24000
1925,MFS,0.13,28000
1925,MFS,0.14,32000
1925,MFS,0.15,36000
1925,MFS,0.16,40000
1925,MFS,0.17,44000
1925,MFS,0.18,48000
1925,MFS,0.19,52000
1925,MFS,0.2,56000
1925,MFS,0.21,60000
1925,MFS,0.22,64000
1925,MFS,0.23,70000
1925,MFS,0.24,80000
1925,MFS,0.25,100000
1925,S,0.015,0
1925,S,0.03,4000
1925,S,0.05,8000
1925,S,0.06,10000
1925,S,0.07,14000
1925,S,0.08,16000
1925,S,0.09,18000
1925,S,0.1,20000
1925,S,0.11,22000
1925,S,0.12,24000
1925,S,0.13,28000
1925,S,0.14,32000
1925,S,0.15,36000
1925,S,0.16,40000
1925,S,0.17,44000
1925,S,0.18,48000
1925,S,0.19,52000
1925,S,0.2,56000
1925,S,0.21,60000
1925,S,0.22,64000
1925,S,0.23,70000
1925,S,0.24,80000
1925,S,0.25,100000
1924,HOH,0.02,0
1924,HOH,0.04,4000
1924,HOH,0.06,8000
1924,HOH,0.07,10000
1924,HOH,0.08,14000
1924,HOH,0.09,16000
1924,HOH,0.1,18000
1924,HOH,0.11,20000
1924,HOH,0.12,22000
1924,HOH,0.13,24000
1924,HOH,0.14,26000
1924,HOH,0.15,28000
1924,HOH,0.16,30000
1924,HOH,0.17,34000
1924,HOH,0.18,36000
1924,HOH,0.19,38000
1924,HOH,0.2,42000
1924,HOH,0.21,44000
1924,HOH,0.22,46000
1924,HOH,0.23,48000
1924,HOH,0.24,50000
1924,HOH,0.25,52000
1924,HOH,0.26,56000
1924,HOH,0.27,58000
1924,HOH,0.28,62000
1924,HOH,0.29,64000
1924,HOH,0.3,66000
1924,HOH,0.31,68000
1924,HOH,0.32,70000
1924,HOH,0.33,74000
1924,HOH,0.34,76000
1924,HOH,0.35,80000
1924,HOH,0.36,82000
1924,HOH,0.37,84000
1924,HOH,0.38,88000
1924,HOH,0.39,90000
1924,HOH,0.4,92000
1924,HOH,0.41,94000
1924,HOH,0.42,96000
1924,HOH,0.43,100000
1924,HOH,0.44,200000
1924,HOH,0.45,300000
1924,HOH,0.46,500000
1924,MFJ,0.02,0
1924,MFJ,0.04,4000
1924,MFJ,0.06,8000
1924,MFJ,0.07,10000
1924,MFJ,0.08,14000
1924,MFJ,0.09,16000
1924,MFJ,0.1,18000
1924,MFJ,0.11,20000
1924,MFJ,0.12,22000
1924,MFJ,0.13,24000
1924,MFJ,0.14,26000
1924,MFJ,0.15,28000
1924,MFJ,0.16,30000
1924,MFJ,0.17,34000
1924,MFJ,0.18,36000
1924,MFJ,0.19,38000
1924,MFJ,0.2,42000
1924,MFJ,0.21,44000
1924,MFJ,0.22,46000
1924,MFJ,0.23,48000
1924,MFJ,0.24,50000
1924,MFJ,0.25,52000
1924,MFJ,0.26,56000
1924,MFJ,0.27,58000
1924,MFJ,0.28,62000
1924,MFJ,0.29,64000
1924,MFJ,0.3,66000
1924,MFJ,0.31,68000
1924,MFJ,0.32,70000
1924,MFJ,0.33,74000
1924,MFJ,0.34,76000
1924,MFJ,0.35,80000
1924,MFJ,0.36,82000
1924,MFJ,0.37,84000
1924,MFJ,0.38,88000
1924,MFJ,0.39,90000
1924,MFJ,0.4,92000
1924,MFJ,0.41,94000
1924,MFJ,0.42,96000
1924,MFJ,0.43,100000
1924,MFJ,0.44,200000
1924,MFJ,0.45,300000
1924,MFJ,0.46,500000
1924,MFS,0.02,0
1924,MFS,0.04,4000
1924,MFS,0.06,8000
1924,MFS,0.07,10000
1924,MFS,0.08,14000
1924,MFS,0.09,16000
1924,MFS,0.1,18000
1924,MFS,0.11,20000
1924,MFS,0.12,22000
1924,MFS,0.13,24000
1924,MFS,0.14,26000
1924,MFS,0.15,28000
1924,MFS,0.16,30000
1924,MFS,0.17,34000
1924,MFS,0.18,36000
1924,MFS,0.19,38000
1924,MFS,0.2,42000
1924,MFS,0.21,44000
1924,MFS,0.22,46000
1924,MFS,0.23,48000
1924,MFS,0.24,50000
1924,MFS,0.25,52000
1924,MFS,0.26,56000
1924,MFS,0.27,58000
1924,MFS,0.28,62000
1924,MFS,0.29,64000
1924,MFS,0.3,66000
1924,MFS,0.31,68000
1924,MFS,0.32,70000
1924,MFS,0.33,74000
1924,MFS,0.34,76000
1924,MFS,0.35,80000
1924,MFS,0.36,82000
1924,MFS,0.37,84000
1924,MFS,0.38,88000
1924,MFS,0.39,90000
1924,MFS,0.4,92000
1924,MFS,0.41,94000
1924,MFS,0.42,96000
1924,MFS,0.43,100000
1924,MFS,0.44,200000
1924,MFS,0.45,300000
1924,MFS,0.46,500000
1924,S,0.02,0
1924,S,0.04,4000
1924,S,0.06,8000
1924,S,0.07,10000
1924,S,0.08,14000
1924,S,0.09,16000
1924,S,0.1,18000
1924,S,0.11,20000
1924,S,0.12,22000
1924,S,0.13,24000
1924,S,0.14,26000
1924,S,0.15,28000
1924,S,0.16,30000
1924,S,0.17,34000
1924,S,0.18,36000
1924,S,0.19,38000
1924,S,0.2,42000
1924,S,0.21,44000
1924,S,0.22,46000
1924,S,0.23,48000
1924,S,0.24,50000
1924,S,0.25,52000
1924,S,0.26,56000
1924,S,0.27,58000
1924,S,0.28,62000
1924,S,0.29,64000
1924,S,0.3,66000
1924,S,0.31,68000
1924,S,0.32,70000
1924,S,0.33,74000
1924,S,0.34,76000
1924,S,0.35,80000
1924,S,0.36,82000
1924,S,0.37,84000
1924,S,0.38,88000
1924,S,0.39,90000
1924,S,0.4,92000
1924,S,0.41,94000
1924,S,0.42,96000
1924,S,0.43,100000
1924,S,0.44,200000
1924,S,0.45,300000
1924,S,0.46,500000
1923,HOH,0.04,0
1923,HOH,0.08,4000
1923,HOH,0.09,6000
1923,HOH,0.1,10000
1923,HOH,0.11,12000
1923,HOH,0.12,14000
1923,HOH,0.13,16000
1923,HOH,0.14,18000
1923,HOH,0.16,20000
1923,HOH,0.17,22000
1923,HOH,0.18,24000
1923,HOH,0.19,26000
1923,HOH,0.2,28000
1923,HOH,0.21,30000
1923,HOH,0.23,32000
1923,HOH,0.24,36000
1923,HOH,0.25,38000
1923,HOH,0.26,40000
1923,HOH,0.27,42000
1923,HOH,0.28,44000
1923,HOH,0.29,46000
1923,HOH,0.3,48000
1923,HOH,0.31,50000
1923,HOH,0.32,52000
1923,HOH,0.33,54000
1923,HOH,0.34,56000
1923,HOH,0.35,58000
1923,HOH,0.36,60000
1923,HOH,0.37,62000
1923,HOH,0.38,64000
1923,HOH,0.39,66000
1923,HOH,0.4,68000
1923,HOH,0.41,70000
1923,HOH,0.42,72000
1923,HOH,0.43,74000
1923,HOH,0.44,76000
1923,HOH,0.45,78000
1923,HOH,0.46,80000
1923,HOH,0.47,82000
1923,HOH,0.48,84000
1923,HOH,0.49,86000
1923,HOH,0.5,88000
1923,HOH,0.51,90000
1923,HOH,0.52,92000
1923,HOH,0.53,94000
1923,HOH,0.54,96000
1923,HOH,0.55,98000
1923,HOH,0.56,100000
1923,HOH,0.57,150000
1923,HOH,0.58,200000
1923,MFJ,0.04,0
1923,MFJ,0.08,4000
1923,MFJ,0.09,6000
1923,MFJ,0.1,10000
1923,MFJ,0.11,12000
1923,MFJ,0.12,14000
1923,MFJ,0.13,16000
1923,MFJ,0.14,18000
1923,MFJ,0.16,20000
1923,MFJ,0.17,22000
1923,MFJ,0.18,24000
1923,MFJ,0.19,26000
1923,MFJ,0.2,28000
1923,MFJ,0.21,30000
1923,MFJ,0.23,32000
1923,MFJ,0.24,36000
1923,MFJ,0.25,38000
1923,MFJ,0.26,40000
1923,MFJ,0.27,42000
1923,MFJ,0.28,44000
1923,MFJ,0.29,46000
1923,MFJ,0.3,48000
1923,MFJ,0.31,50000
1923,MFJ,0.32,52000
1923,MFJ,0.33,54000
1923,MFJ,0.34,56000
